VideoID,Yellow,Orange,Red,Violet,Blue,Green,Black,White,Brown,Cluster,View Count,Like Count,Comment Count,Channel Title,Channel_Weight
ZLfzADdFjMQ,1.59,4.6,0.86,10.89,8.29,0.0,27.95,15.9,29.92,1,3266,314,38,Pinoy Planet,4.644715314512495e-05
zlnkzcqwe3E,4.63,11.79,0.0,15.58,0.0,6.74,13.16,25.99,22.11,5,587,40,51,Pinoy Planet,4.644715314512495e-05
ZLZYGufLzE4,10.27,2.14,2.63,6.85,0.09,0.02,49.23,0.95,27.82,8,3251,83,21,CharlieWayne Adventures,0.0013934145943537484
ZMHdMN0B3QI,0.0,12.09,0.0,13.98,0.0,0.0,35.24,8.19,30.5,0,65736,3830,331,Pinoy Planet,4.644715314512495e-05
ZMHvYD5TXb4,5.18,11.95,1.41,12.02,1.06,6.46,22.26,12.22,27.44,5,369298,4491,772,FoodieMommaPH,0.00041802437830612457
zm_8N4vFnZw,3.12,10.06,0.0,15.55,0.43,0.0,9.04,7.95,53.85,1,53562,1365,117,Adam and Jane's Lifestyle,8.708841214710928e-05
zNxi-9LlS6g,1.59,0.93,0.9,23.24,0.01,0.0,35.56,15.31,22.46,7,7387,616,50,Pinoy Planet,4.644715314512495e-05
Zo6TM_iRyJc,0.0,2.56,0.0,8.07,7.88,19.82,21.77,5.48,34.42,5,96509,4898,203,TriFate Geo,8.19655643737499e-05
zOk103o-LDg,0.38,10.37,0.0,13.67,14.6,0.0,15.71,14.1,31.17,0,3585422,62701,6792,BuzzFeedVideo,0.0003215572140816343
zOULceGOeSc,0.09,13.99,0.0,27.32,0.42,0.01,11.99,23.61,22.57,0,251613,13104,1047,VI3ION,0.00019905922776482118
ZPgfFMFylaY,0.0,0.13,1.77,9.94,0.0,0.0,35.27,1.19,51.7,1,209416,5571,150,VI3ION,0.00019905922776482118
zpT46etTP6E,0.0,0.0,0.0,9.56,0.0,0.0,32.46,15.45,42.53,1,73296,617,53,GagaOOLala - Find YourStory,0.0008360487566122491
ZPZD8BZjXX4,1.48,22.04,0.0,10.28,0.0,0.0,26.02,16.35,23.83,0,6441,107,7,Nic & Rei,0.00013484657364713694
zPZjoBJikro,6.6,20.84,1.9,15.08,0.0,0.0,4.11,9.22,42.25,0,68382,2997,459,Paul in the Philippines Old Dog New Tricks,0.0010450609457653113
zrUXJ9Ul4ak,0.98,3.01,0.0,5.73,0.0,0.0,35.04,12.78,42.46,1,27549,1589,89,Olivia Ortiz,0.0005971776832944636
zSSGBbOkxUM,0.56,1.56,0.0,23.98,5.44,0.0,26.43,1.33,40.7,1,22554,1072,106,Ken Abroad,0.00015482384381708316
zTcCSyucYqI,0.0,7.02,0.0,9.37,0.0,0.0,12.08,2.56,68.97,1,325,48,22,Dr Anuj Gaba - FMGE,0.0020901218915306227
zTCNb5qPw3A,0.0,0.06,2.52,25.49,2.91,0.0,7.25,44.95,16.82,2,18974,1099,209,Japapino World ジャパピーノ,0.00026126523644132783
ZtFc9FT0N2c,0.0,2.32,0.0,26.12,0.48,0.0,29.08,8.41,33.59,7,28,0,0,Chubby Stick,0.0010450609457653113
ZTiFnGBMgKU,0.06,0.23,0.05,16.81,1.33,0.02,25.45,13.76,42.29,1,60701,2628,438,Ken Abroad,0.00015482384381708316
zud0s365CNY,0.0,1.67,0.0,5.5,0.0,0.0,50.78,0.03,42.02,6,6673528,236319,5619,Joe HaTTab,0.0013934145943537484
zurBNvmMQ2Y,6.61,3.29,0.0,16.76,0.0,0.0,27.33,11.08,34.93,8,5736,232,74,Brad Newton,0.0005971776832944636
ZUWFIXxkWhs,0.6,0.92,0.0,15.55,29.85,0.0,10.63,10.44,32.01,3,789,77,34,American Entrepreneur in the Philippines,0.00026126523644132783
zVarrDvOmIc,0.07,0.49,0.02,17.09,1.42,0.0,25.25,7.46,48.2,1,63312,2557,314,Alina Mcleod,0.0006967072971768742
ZvEL7DCJs5k,0.0,0.0,0.0,60.77,0.0,0.0,25.37,1.17,12.69,7,11871,141,0,GagaOOLala - Find YourStory,0.0008360487566122491
ZvRGNzNuUx8,0.06,0.87,0.0,22.8,1.63,0.22,21.8,8.34,44.28,1,30231,969,84,Seara Travels,0.0008360487566122491
Zw9Cj-bT-5U,0.27,10.26,0.0,11.94,2.08,0.0,25.05,1.25,49.15,1,212460,4963,364,Nadir On The Go,0.0005971776832944636
zWexXpego-o,0.18,3.76,0.04,23.08,0.89,0.0,26.78,2.96,42.31,1,153688,2824,718,Aaron Around,0.00022001283068743394
ZWGDjgZ76q8,2.06,6.21,0.76,42.61,1.96,1.7,7.5,9.94,27.26,7,779,28,57,Acat family Vlog,0.0013934145943537484
zwOJjQuL4i4,0.01,0.88,0.31,17.82,0.26,0.0,34.22,27.8,18.7,2,5135,342,50,Starone TV,0.0008360487566122491
ZwpVhNFsfPM,0.84,7.88,3.7,24.2,15.63,0.0,6.42,16.64,24.69,3,26264,1437,205,TabiEats,0.0013934145943537484
ZWTRWKPcndE,2.75,4.02,2.76,14.61,2.3,0.0,25.22,8.54,39.8,1,4180,205,65,Dabble The Reaction,0.00041802437830612457
zx-bATPSFaM,0.06,4.37,0.0,24.88,0.47,0.0,11.73,5.31,53.18,1,19271,965,71,Adam and Jane's Lifestyle,8.708841214710928e-05
ZXJ1Ebsux4g,1.4,1.45,2.71,21.31,2.95,0.01,18.21,26.21,25.75,2,134294,5403,418,Twins SF,0.0010450609457653113
ZxL58tCcTOQ,1.45,1.04,0.35,15.14,14.19,0.0,44.79,7.23,15.81,6,39840,1746,55,Reação Imediata,0.00027868291887074966
ZXRChhajpic,7.08,2.83,0.0,18.1,0.67,1.54,17.07,16.72,35.99,8,837,33,12,Leeman reacts,0.0020901218915306227
zYZfK4WvGhk,0.0,0.11,0.99,17.46,0.41,0.06,7.55,43.9,29.52,2,93,5,1,SYLEWO,0.0013934145943537484
zZqpG54vou8,0.23,1.79,0.0,12.23,3.4,1.38,9.96,57.84,13.17,2,279,0,0,socialprotection.org,0.0020901218915306227
Z_hNMcayu2A,0.0,8.47,0.0,9.03,0.0,0.0,38.83,4.8,38.87,1,1888443,32580,4976,Knowledgia,0.0013934145943537484
_0flcFZKaH8,0.96,7.79,2.6,18.28,5.36,0.0,26.73,5.61,32.67,1,876290,36328,5977,Big Guy Appetite,0.0005225304728826557
_1IE7uMo8iU,0.0,0.2,0.0,25.88,0.0,0.0,37.4,15.84,20.68,7,3120,127,5,HeyoLeah,0.0020901218915306227
_3hVuFqtGA8,0.6,3.92,0.0,21.35,5.82,0.0,48.4,0.45,19.46,6,125035,3666,166,One Down,0.00041802437830612457
_4SSzYOzkG0,0.0,7.83,1.87,11.75,1.71,0.29,24.2,6.47,45.88,1,319446,9995,1328,Travel with Luke Damant,0.0003483536485884371
_5ZwLBjVJ30,0.36,1.01,0.0,19.47,0.14,0.24,33.15,13.54,32.09,1,289433,9224,336,Waleska Herrera,2.7501603835929242e-05
_79OZZQRZN4,0.02,0.43,4.02,19.82,0.43,0.0,3.49,56.73,15.06,2,1046267,23978,607,Japapino World ジャパピーノ,0.00026126523644132783
_8WB6DhU0PE,0.06,2.3,3.44,21.65,0.0,0.0,18.58,13.73,40.24,1,15897,1095,331,WonderFull Company,0.0010450609457653113
_aAeGztwbpw,1.54,2.01,0.87,26.62,2.89,0.52,18.3,7.98,39.27,7,3336,313,73,Field of Visions,0.0013934145943537484
_AWKKCUJnk0,0.0,0.52,0.0,22.01,9.23,0.07,15.47,11.16,41.54,1,94156,4249,346,Dany #gotaworldtosee,0.0006967072971768742
_axaqyGbSmk,0.0,0.0,0.0,2.57,0.23,0.0,85.01,5.48,6.71,6,1535871,53877,7320,Storied,0.0013934145943537484
_c4HJnpPJJM,0.88,22.02,0.01,17.78,0.0,0.0,21.72,21.16,16.43,0,7828,102,11,Nic & Rei,0.00013484657364713694
_DWXlySq7p4,0.93,11.05,0.46,24.89,0.6,0.0,8.74,13.97,39.36,0,9476,832,143,Hobo Ventures,0.0006967072971768742
_eeqXw2u67c,0.0,10.62,0.0,44.47,0.0,0.0,1.1,4.15,39.66,7,249622,6613,406,Eater,0.00027868291887074966
_eGxfDkte9Y,3.88,1.7,0.0,19.93,0.08,0.0,33.12,0.59,40.7,1,0,23538,2159,itsKEVO,0.0002985888416472318
_fIQurJlK-0,0.12,0.48,0.0,33.93,1.78,0.0,10.69,17.02,35.98,7,809909,16084,1840,TPL Bianca,0.00013484657364713694
_GbBvDWLMn4,0.0,4.57,1.05,21.8,0.21,0.0,26.08,16.64,29.65,7,31802,1479,280,Waleska Herrera,2.7501603835929242e-05
_HSQsi3Ol-Q,0.11,0.65,0.52,13.73,15.69,5.9,49.93,1.77,11.7,6,9535,621,43,Lazisoo,0.0020901218915306227
_I8wNd_0Cng,0.0,0.55,0.0,22.8,0.64,0.0,21.0,7.55,47.46,1,419,3,3,ABC10,0.0020901218915306227
_IjUsVx6WVg,0.35,4.04,3.9,15.73,2.73,0.25,20.37,6.33,46.3,1,23809,1218,99,TPL Bianca,0.00013484657364713694
_imBxendSy4,1.72,2.42,0.0,23.73,0.57,8.76,14.26,12.11,36.43,5,4221,361,54,The Garcia Family,0.00011000641534371697
_iwYr_FG9f8,0.0,0.03,0.0,16.09,0.24,0.11,35.75,16.09,31.69,6,398930,28874,1302,JREKML,0.0002458966931212497
_jiVtXsfupo,0.0,0.02,0.0,8.42,8.76,0.0,61.89,2.61,18.3,6,6654136,128964,0,TheEllenShow,0.0010450609457653113
_KB5xVXcRUs,0.61,5.14,0.14,23.51,1.33,0.0,19.98,2.32,46.97,1,11896,693,91,D&J TV,0.0005971776832944636
_kKm-OqzmWs,0.07,1.38,0.0,17.32,2.52,0.15,15.86,28.12,34.58,2,1541,48,10,Arvie Chin,0.0013934145943537484
_M3ScFB7d8w,0.02,0.41,0.0,21.34,1.22,0.0,4.29,29.38,43.34,2,96346,2099,177,The Passport Couple,0.0013934145943537484
_MRKWqd3L3w,0.0,0.15,0.0,24.49,0.03,0.0,3.95,0.1,71.28,1,4134,36,5,CBS Miami,0.0013934145943537484
