VideoID,Yellow,Orange,Red,Violet,Blue,Green,Black,White,Brown,Cluster
nL6f2JVWkzc.jpg,0.0,8.79,0.0,21.11,0.0,0.05,21.33,8.18,40.54,1
nlaKstONAaI.jpg,0.0,0.24,0.0,26.11,0.21,0.0,23.28,15.2,34.96,7
nM8VDXb7Qog.jpg,0.82,1.53,0.0,38.47,0.0,0.0,7.83,11.36,39.99,7
nmAINhpI8j4.jpg,0.05,2.19,0.0,14.23,0.0,0.0,8.72,6.47,68.34,1
nMmYXQGZ_LM.jpg,0.04,0.0,0.0,12.64,0.9,0.0,40.92,1.64,43.86,1
NMqCIrGbmug.jpg,0.01,2.76,0.22,32.29,0.08,0.0,5.22,16.0,43.42,7
NMuU2Tv-Oi4.jpg,0.0,0.0,0.0,37.28,0.0,0.0,24.84,8.51,29.37,7
NnaW8-F3VwM.jpg,1.78,8.29,4.62,33.33,0.55,0.28,7.93,22.51,20.71,7
NNDYf-F_18U.jpg,0.13,6.22,0.27,14.75,1.11,0.0,23.91,4.51,49.1,1
No5ohGvALOs.jpg,0.09,0.04,0.0,29.14,1.26,0.0,20.75,3.53,45.19,1
nOsxxtVS7fE.jpg,0.93,10.56,0.0,12.46,13.97,0.0,21.12,29.13,11.83,2
NpVco5TTFKE.jpg,0.0,0.4,0.0,16.71,9.71,0.39,30.12,9.35,33.32,1
nPYbWkiGveo.jpg,0.0,0.18,0.0,14.66,2.49,0.0,21.83,4.23,56.61,1
nQ-4mPO_rug.jpg,0.26,0.15,0.0,52.1,5.75,0.0,4.8,23.8,13.14,7
NqgrTt_pjyE.jpg,0.0,0.14,0.0,15.49,0.0,0.0,16.18,10.17,58.02,1
NqVSBi-UkY4.jpg,0.23,4.15,1.68,20.98,4.82,0.0,3.97,32.52,31.65,2
nqz1BBMWWMQ.jpg,1.63,9.1,3.71,17.78,3.63,0.0,26.95,17.34,19.86,0
nRQq8eSvSIQ.jpg,0.0,2.54,2.78,36.02,3.9,0.0,21.64,4.86,28.26,7
nRs-LD0Wd0M.jpg,0.0,0.46,0.0,14.14,0.0,0.0,28.01,8.69,48.7,1
NRVvumC3hY8.jpg,1.11,11.63,0.11,24.12,0.0,0.5,18.42,17.88,26.23,0
NszjlDWCpc0.jpg,0.0,4.98,0.0,23.8,0.0,0.0,13.6,10.84,46.78,1
NSzUsGDUYNc.jpg,0.96,13.73,0.0,18.59,1.65,0.0,10.98,9.43,44.66,0
NTAnGrxuP0g.jpg,3.47,8.17,3.37,25.39,4.41,0.05,11.86,19.59,23.69,7
NTFjW6PhAC4.jpg,0.0,3.54,0.46,23.76,9.43,0.0,10.96,29.64,22.21,2
NTh5laTZJu0.jpg,0.0,0.48,0.0,2.56,0.0,0.0,73.85,1.17,21.94,6
nTTnNqw1awg.jpg,0.0,0.34,0.0,5.0,0.0,0.0,79.32,1.13,14.21,6
nTvBsO0v-Ws.jpg,3.34,4.46,1.44,27.16,0.57,0.0,9.02,28.39,25.62,2
nU9LtLvwaQc.jpg,0.04,0.0,0.0,10.03,1.71,39.4,5.77,32.9,10.15,5
NVwZy5FssBY.jpg,0.29,2.0,1.37,24.1,15.57,0.0,11.58,20.71,24.38,3
nYBYvw74-DQ.jpg,0.0,1.2,0.0,25.37,12.24,0.0,29.89,1.9,29.4,7
nYMpN3oOhuM.jpg,0.0,0.86,0.09,24.53,0.35,0.0,18.71,14.23,41.23,1
n_EVldaWng0.jpg,0.01,0.95,0.0,30.69,8.61,0.0,17.62,2.6,39.52,7
n_u7sgSZkYo.jpg,3.47,7.41,0.39,18.19,1.23,0.0,22.77,4.53,42.01,1
o-I3x_-b9MA.jpg,0.0,1.08,0.0,16.35,0.24,0.0,23.39,24.84,34.1,2
O16JP0YRKv4.jpg,3.33,2.94,0.0,9.61,0.24,0.0,19.29,41.86,22.73,2
o2EUaGcpErw.jpg,2.44,1.02,0.84,40.79,12.14,0.01,0.44,38.35,3.97,2
O2ply5FZOfE.jpg,0.26,3.97,3.24,15.71,2.51,0.31,20.47,22.62,30.91,2
O4W9GKQlX7c.jpg,0.18,1.52,0.0,6.67,0.0,0.0,64.63,3.43,23.57,6
O51QHb7QnRc.jpg,0.55,1.17,0.0,9.27,0.2,0.0,38.92,14.88,35.01,6
o56PwyvyeaQ.jpg,0.0,0.34,0.0,15.35,0.0,0.0,58.18,2.83,23.3,6
O5HEPxzKCZI.jpg,0.0,0.21,0.0,23.34,0.0,0.0,25.85,14.59,36.01,1
O5VbXW2YLIc.jpg,1.24,2.32,0.0,20.77,20.53,4.38,26.41,10.72,13.63,3
O6efGAJXasw.jpg,0.51,4.39,0.0,18.12,0.06,1.89,13.19,9.2,52.64,1
O6qgWxGfnfc.jpg,0.09,3.5,0.0,25.28,0.0,0.0,16.0,19.44,35.69,7
O8MjgV7fPXY.jpg,0.07,4.52,0.05,28.36,0.16,0.0,18.57,11.7,36.57,7
o8rlDKzIQik.jpg,1.09,8.46,0.01,31.9,0.73,0.0,8.9,16.98,31.93,7
o90DCY4e2k0.jpg,0.11,3.08,0.27,22.2,0.45,0.0,22.25,20.37,31.27,7
O9X91TACsyA.jpg,1.72,3.37,0.0,25.5,0.37,0.0,11.97,12.62,44.45,1
oa-GMIo3dpQ.jpg,1.76,3.32,1.81,18.66,1.7,3.27,15.82,14.49,39.17,1
oa3GVLOfWws.jpg,0.07,7.27,0.0,32.39,0.43,0.0,12.69,12.47,34.68,7
OA5QfHZOIMA.jpg,1.15,4.39,0.3,27.24,1.15,0.0,15.12,7.91,42.74,1
OaFdmeDbB08.jpg,0.83,10.53,0.0,11.09,1.83,0.0,17.47,1.62,56.63,1
oAvtmdAnZCU.jpg,0.0,0.07,0.0,11.57,0.07,0.0,22.51,38.56,27.22,2
oBt--EcqJ24.jpg,0.0,0.13,0.0,25.31,0.0,0.0,39.4,19.77,15.39,6
ObTenfSiLuE.jpg,0.0,1.42,0.0,13.16,2.44,0.0,9.09,8.66,65.23,1
OB_ee9rPkGA.jpg,0.7,7.06,0.0,11.77,0.0,0.0,18.22,6.52,55.73,1
oCjN8zrUzFM.jpg,0.53,17.16,0.0,20.56,2.78,0.0,4.75,15.5,38.72,0
ODpvcLgLj9k.jpg,26.19,4.85,3.12,23.85,3.51,0.0,3.76,22.43,12.29,8
OdtTaM1feHE.jpg,1.99,1.83,0.0,34.9,0.62,0.0,17.53,6.48,36.65,7
oDw3zpHDS3w.jpg,1.69,22.49,0.06,9.32,15.43,0.0,8.83,12.7,29.48,0
oEnVBNnNBYA.jpg,0.0,0.07,11.64,4.42,11.33,0.0,31.19,0.41,40.94,4
OfuTFJuM-yY.jpg,1.14,1.55,0.0,23.5,0.18,0.12,31.24,2.5,39.77,1
OGdIZ6H3EZ0.jpg,0.0,3.6,0.0,28.17,0.09,0.0,28.3,13.18,26.66,7
ogKvfsYCP3U.jpg,0.0,0.2,0.0,6.04,0.07,0.0,67.18,11.67,14.84,6
OGsuQMEV5OY.jpg,1.2,17.4,0.0,18.7,1.61,0.0,18.45,7.3,35.34,0
oGuEcctNshI.jpg,0.06,1.22,0.0,17.96,0.0,0.0,21.71,9.67,49.38,1
OGYASOBiU_E.jpg,0.0,0.0,0.0,8.79,0.0,0.0,27.07,59.05,5.09,2
ohwPQhHSwfc.jpg,0.0,25.41,0.0,11.14,0.01,0.0,41.5,2.6,19.34,0
oHznBlRBcPo.jpg,0.0,0.71,0.0,24.32,0.0,0.0,23.82,6.68,44.47,1
oIB4GxgZ5eY.jpg,0.7,5.89,0.0,11.4,0.63,6.93,21.67,8.14,44.64,5
ok1Ig_5oq-w.jpg,0.0,5.83,2.29,14.44,14.2,0.0,31.81,8.44,22.99,3
oK2l2dMDGlg.jpg,0.05,7.53,0.0,48.29,7.19,0.0,9.8,10.44,16.7,7
OKejnARrorc.jpg,0.0,0.78,0.0,15.73,0.78,0.04,23.83,5.81,53.03,1
OkES3VPT7So.jpg,3.38,2.71,0.03,28.21,0.13,0.0,15.88,16.47,33.19,7
olL0cyfRwFs.jpg,1.0,2.02,0.0,16.16,0.01,0.0,28.11,7.18,45.52,1
OLLY9AWzmPw.jpg,0.0,0.11,0.0,21.92,0.0,0.0,5.32,7.71,64.94,1
oLUiDrMuopA.jpg,0.0,0.01,0.0,3.05,0.04,0.0,50.48,2.59,43.83,6
Omu6RFJ_7yE.jpg,2.58,3.93,0.0,12.62,2.02,0.0,45.88,7.46,25.51,6
oNsQS9n2CFI.jpg,0.04,0.59,0.05,29.44,0.23,0.62,14.74,8.11,46.18,1
Oo-BAkHGqx4.jpg,0.16,0.12,0.0,17.76,4.27,2.02,33.46,10.01,32.2,1
oodW8q8MMsk.jpg,0.0,0.0,38.51,8.81,0.0,0.0,9.87,32.94,9.87,4
OoEmV3-yF0w.jpg,1.27,18.73,0.0,21.15,4.71,0.81,2.49,27.33,23.51,0
OOne93VSuCA.jpg,0.0,0.24,3.08,12.21,0.0,0.0,65.99,5.03,13.45,6
OPhlVS1igFI.jpg,2.28,14.03,1.42,17.64,2.59,0.0,24.49,10.74,26.81,0
OQBIl8dDGs8.jpg,3.46,16.52,0.0,14.03,0.87,6.98,11.75,7.27,39.12,0
Ormouw6yOCc.jpg,1.76,6.63,0.44,19.7,5.91,0.0,12.44,13.93,39.19,1
OSanouo7f7I.jpg,2.98,1.88,1.25,14.95,1.57,0.24,22.05,7.17,47.91,1
OSBd03yJyhQ.jpg,0.0,0.3,0.0,32.84,0.72,0.0,16.68,20.6,28.86,7
OSKMaEviHDY.jpg,0.05,0.84,0.04,5.84,0.88,4.85,52.16,0.36,34.98,6
OS_zteUZdwU.jpg,0.42,0.99,0.0,18.48,1.09,0.0,7.07,48.71,23.24,2
OtCORnXCjxY.jpg,0.05,5.5,0.0,7.54,0.0,0.29,51.3,1.69,33.63,6
OtuA-_BiItQ.jpg,0.0,0.24,3.56,14.91,0.71,0.0,16.47,5.14,58.97,1
OtZqj0iKHsM.jpg,0.92,3.61,0.3,14.22,0.96,0.04,34.63,6.95,38.37,1
Ou2zaMWAHfk.jpg,0.0,5.17,0.02,11.02,5.21,0.46,40.65,5.64,31.83,6
OUCbGaYIWfg.jpg,0.07,0.11,0.0,13.03,2.05,0.23,27.53,38.68,18.3,2
oul9IITqAoA.jpg,0.92,3.49,1.89,0.64,74.94,0.0,12.41,0.74,4.97,3
OusxeFragJU.jpg,6.39,5.26,1.35,19.45,17.9,0.13,1.97,25.27,22.28,3
OVISEDOiSmY.jpg,0.0,2.57,0.2,12.24,0.18,0.0,33.88,11.77,39.16,1
OWmdWZsi8Kc.jpg,0.09,2.89,4.79,36.19,0.65,0.0,14.01,13.37,28.01,7
OwtlyzaZvnI.jpg,4.68,18.21,2.26,14.39,1.45,0.0,8.69,3.73,46.59,0
oXPwnLZyO1w.jpg,0.09,5.76,0.01,33.89,0.5,0.37,7.71,22.98,28.69,7
oYNHeWjc6EM.jpg,0.0,0.49,0.0,11.44,0.42,0.0,42.36,6.35,38.94,6
OZ7FYacpq7w.jpg,0.7,2.44,0.02,8.69,0.46,0.06,27.83,8.69,51.11,1
OzQhTL5rEOI.jpg,2.38,1.26,0.0,25.0,0.39,0.0,16.55,20.14,34.28,7
OZScLVaTZdQ.jpg,0.04,1.78,0.0,29.48,0.0,0.28,14.8,13.72,39.9,7
O_6cK6NVsqA.jpg,0.48,5.35,0.2,22.97,7.12,0.11,18.5,6.04,39.23,1
o_eKAIxHJ7o.jpg,0.18,0.43,12.71,15.98,1.41,0.0,6.95,4.16,58.18,4
O_r7JSZ4reU.jpg,0.0,0.23,0.0,32.83,0.45,0.0,24.74,11.9,29.85,7
P-9zC883vFE.jpg,0.0,0.47,0.0,9.65,0.0,0.0,0.7,69.27,19.91,2
P-I4Bay5SXo.jpg,0.0,2.14,0.0,8.97,0.11,0.0,43.31,0.72,44.75,6
P0XVeUTSHWw.jpg,0.04,0.88,0.0,18.19,0.57,7.05,43.48,11.71,18.08,5
p10wmSrEE2Q.jpg,0.01,0.65,0.0,16.2,3.27,10.65,32.59,6.76,29.87,5
p1LaUfLyYpQ.jpg,6.0,8.14,0.0,17.51,1.01,0.0,28.39,9.33,29.62,8
p2azeYV3YN8.jpg,0.02,0.03,0.0,23.64,1.16,0.0,15.09,15.22,44.84,1
P2bdfCm-FmM.jpg,0.0,2.4,0.0,33.18,3.05,0.0,17.65,18.42,25.3,7
P314z2YufoI.jpg,0.11,0.3,0.22,8.13,0.9,0.0,28.39,52.28,9.67,2
P3fzx5GAXF0.jpg,0.41,30.59,2.43,10.25,11.14,0.0,16.96,13.07,15.15,0
P5A9qJfvj7w.jpg,0.0,8.16,0.0,19.02,0.0,0.0,19.67,6.14,47.01,1
p5hF3mbtswo.jpg,1.15,13.62,10.4,11.06,2.13,0.0,27.13,12.21,22.3,4
p5hraaDYPM8.jpg,0.86,3.18,0.09,13.05,20.04,0.19,12.02,25.88,24.69,3
P6yTSOL8aLA.jpg,0.46,1.13,0.76,21.69,7.48,0.0,17.7,7.05,43.73,1
p7unyZ4U1HA.jpg,1.54,5.86,0.06,13.07,2.47,0.07,29.47,7.61,39.85,1
P8L9mmLiESA.jpg,1.63,5.4,0.02,27.75,0.28,0.0,13.89,13.36,37.67,7
p8RR0srNNDw.jpg,0.0,2.46,0.11,21.73,10.28,0.0,19.47,0.07,45.88,1
P9Gox0bnrR4.jpg,2.82,9.99,1.58,10.77,23.96,0.0,20.95,6.73,23.2,3
p9vyz_HYKZM.jpg,0.5,7.31,0.0,14.88,0.0,0.57,27.39,9.52,39.83,1
P9wpqcIWreA.jpg,1.18,0.38,1.27,34.83,2.89,0.0,20.63,5.64,33.18,7
PaFTqhQ3Vgg.jpg,5.11,3.81,0.0,15.77,0.0,0.0,36.66,10.37,28.28,6
paUexVQQ_0Y.jpg,3.74,5.0,0.0,10.72,0.25,0.0,15.92,3.0,61.37,1
pAyhlW6r84M.jpg,0.0,3.09,0.0,18.85,0.0,0.13,24.08,9.72,44.13,1
PAyjxF2ZXaY.jpg,0.0,3.24,0.0,10.84,0.04,0.0,45.43,2.98,37.47,6
PBmhm4BKQV4.jpg,0.08,0.37,1.96,35.29,1.25,0.05,18.29,10.05,32.66,7
PBYRzMuGXpA.jpg,0.83,1.14,0.0,24.62,0.05,0.02,13.2,4.83,55.31,1
Pcn9MftZGyo.jpg,0.08,3.66,4.95,26.06,1.98,0.01,7.07,11.62,44.57,1
Pcv_bImJR3s.jpg,0.08,0.8,0.0,7.62,6.29,0.11,34.34,8.29,42.47,1
pCxtEYH9I84.jpg,0.0,0.11,0.0,35.59,16.33,0.0,12.69,6.26,29.02,7
PDh5AU4ciFk.jpg,0.0,0.59,0.0,4.22,0.0,0.0,71.29,4.52,19.38,6
pDvS1mifo2o.jpg,0.0,0.23,0.04,15.82,0.34,0.18,37.8,6.05,39.54,1
PEXN1KkEHcE.jpg,0.0,1.02,4.37,17.49,20.99,0.0,14.28,16.45,25.4,3
PEYkAVCG5Ms.jpg,0.0,5.89,0.0,19.04,0.09,0.0,3.39,34.44,37.15,2
pfFdYPD3tyM.jpg,0.0,0.31,0.08,10.91,0.7,0.0,61.41,2.79,23.8,6
PfJtTLewriA.jpg,0.59,3.17,0.0,18.13,6.12,0.0,16.82,7.99,47.18,1
PFjydjyvjC8.jpg,0.0,1.3,0.07,19.9,0.17,0.18,27.7,7.33,43.35,1
PgLicTQr6dQ.jpg,0.11,2.43,0.0,11.93,0.57,7.24,29.82,6.71,41.19,5
pgMFAbT66Xs.jpg,0.0,0.51,0.0,7.24,0.0,0.0,34.96,35.44,21.85,2
pgyCi7W-gbg.jpg,6.18,1.51,0.0,14.14,2.6,0.0,18.99,11.13,45.45,1
pgyfXG8mmtw.jpg,0.01,0.4,0.0,17.9,0.83,0.0,37.15,9.11,34.6,1
PHG9_G5mbE4.jpg,0.05,2.38,0.15,14.61,7.21,0.22,19.22,10.56,45.6,1
pIhJ6PLKelg.jpg,0.0,0.05,0.0,25.46,1.57,0.0,13.41,35.67,23.84,2
PiHKh6UGumg.jpg,0.08,1.42,0.0,21.69,0.59,0.08,5.84,24.09,46.21,1
pikBCAGvTQQ.jpg,6.94,2.59,0.0,22.63,1.84,0.0,16.85,25.79,23.36,8
PIt3K3wlN_M.jpg,0.0,0.12,0.0,8.52,0.0,0.01,80.7,0.03,10.62,6
piY6UPFcg4E.jpg,0.1,0.27,0.0,35.44,2.57,0.48,5.59,34.75,20.8,2
pj8e1qh_pFw.jpg,0.15,2.28,0.0,19.92,6.78,1.29,20.51,15.96,33.11,1
PjIoYOB0Juk.jpg,0.12,3.12,0.0,20.05,4.21,0.0,0.81,42.68,29.01,2
pKNo_mP-2dc.jpg,3.03,2.33,3.82,14.49,0.0,4.05,43.07,1.14,28.07,6
PKTfNRIN8zo.jpg,1.73,3.83,0.0,10.83,1.24,0.0,42.22,10.03,30.12,6
PKWN0Nj38HI.jpg,6.18,3.23,0.0,10.41,0.0,0.0,21.34,5.11,53.73,1
Pl5BzYCVwIA.jpg,0.93,9.36,1.99,17.83,0.63,0.0,37.46,11.04,20.76,6
PLg-uI1I1CI.jpg,1.79,3.49,4.46,15.04,0.6,0.07,37.79,7.6,29.16,6
plIRuVCIHoo.jpg,0.08,7.05,5.02,17.74,0.0,0.0,22.45,4.71,42.95,1
PLrJYgv3NM8.jpg,1.11,1.02,0.0,4.67,3.17,41.68,7.27,32.47,8.61,5
pLT2-jZTPi8.jpg,0.01,0.19,0.0,25.42,7.24,0.13,21.09,14.43,31.49,7
pluh28qwVSU.jpg,0.0,1.8,2.07,20.63,0.35,0.09,24.76,3.62,46.68,1
PmfG51GjLls.jpg,3.2,4.58,0.0,20.33,2.27,0.04,14.86,16.3,38.42,1
pNAjL71DIzA.jpg,0.0,0.58,0.0,31.0,0.0,0.0,16.6,32.0,19.82,2
PNC0dJzWO5c.jpg,0.22,6.8,0.0,8.33,1.3,0.0,26.62,12.8,43.93,1
PneE3ko2SSo.jpg,0.87,1.75,0.67,29.25,1.1,0.0,10.24,28.84,27.28,2
PnSEFRLwv7U.jpg,0.0,0.0,0.0,17.83,12.36,0.72,26.14,12.01,30.94,1
poCFGyWuPAI.jpg,6.07,5.17,0.0,30.73,3.24,5.59,8.73,9.36,31.11,8
PoDAa2Bt9bU.jpg,2.01,14.93,0.28,16.58,0.11,0.0,20.74,12.94,32.41,0
poP4WEHiHFg.jpg,0.1,5.57,0.16,22.23,10.75,0.38,0.9,44.41,15.5,2
pOt30zljCYg.jpg,0.83,1.72,0.0,8.13,1.03,0.03,58.75,1.55,27.96,6
PPeHtj9A9uA.jpg,0.0,0.05,0.0,11.62,42.65,9.37,27.91,3.05,5.35,3
Ppj1EpdEyYs.jpg,0.23,8.39,1.86,8.09,1.91,0.0,25.97,13.01,40.54,1
Ppj5oh-2za8.jpg,10.35,7.34,2.4,14.35,2.4,4.69,19.44,16.59,22.44,8
pqEiNd-BodQ.jpg,0.0,8.36,0.0,56.6,0.0,0.0,12.6,2.54,19.9,7
PqPCB3X3vPo.jpg,0.07,2.69,0.0,32.95,0.77,0.0,19.14,10.83,33.55,7
pQqcWZCvt1o.jpg,5.98,1.57,2.63,6.53,32.6,0.25,18.96,5.7,25.78,3
PQrjHAz6vDw.jpg,1.99,8.22,0.0,27.84,0.53,0.0,16.87,9.88,34.67,7
Pr4zrQxkK6g.jpg,0.03,2.34,0.02,15.96,2.02,0.01,29.28,2.78,47.56,1
pRuQHFmwfbo.jpg,0.22,2.11,3.08,14.54,1.32,0.04,35.27,14.67,28.75,6
PRvLZQfT2yE.jpg,0.0,0.05,1.83,12.9,5.65,0.0,30.13,10.33,39.11,1
pSZY47YY_AI.jpg,0.66,2.05,0.0,24.93,2.1,0.0,31.11,3.72,35.43,1
ps_futMHK_w.jpg,0.0,3.83,0.01,17.14,0.0,0.0,8.15,11.55,59.32,1
PT1AOfiFcHg.jpg,0.24,0.1,0.0,34.21,2.34,0.0,7.84,17.94,37.33,7
puxKH-_9xGM.jpg,0.23,0.61,0.0,29.66,2.82,0.0,41.54,6.57,18.57,6
PvA4IHQh4wI.jpg,0.65,5.78,3.13,14.64,1.52,0.02,29.33,11.53,33.4,1
PVEeScXdSVU.jpg,0.57,1.48,0.0,19.72,6.91,0.0,29.51,13.45,28.36,1
PviTPnU2ehk.jpg,0.0,6.2,0.0,20.68,0.0,0.0,27.22,2.6,43.3,1
pVi_0uV4oO4.jpg,0.43,9.06,0.0,34.93,0.0,0.0,11.35,19.68,24.55,7
PVXlBphcyYw.jpg,0.13,7.22,0.0,10.65,0.0,0.0,14.45,12.65,54.9,1
PVzqepG4nsM.jpg,5.56,8.43,2.45,9.39,1.02,1.52,20.84,8.67,42.12,8
PWtX4wDu7Uk.jpg,0.0,11.16,0.0,22.73,0.92,0.0,25.71,12.09,27.39,0
Px1ZJASd-8U.jpg,0.0,0.36,0.0,20.64,0.26,0.02,33.8,12.31,32.61,1
PxbXOiA7wgE.jpg,20.76,11.49,0.51,12.49,7.28,0.9,13.22,6.72,26.63,8
pXNjpmV79xY.jpg,0.05,0.03,1.77,14.89,1.32,0.0,21.55,16.14,44.25,1
Py0b8cWz4es.jpg,2.82,13.69,0.4,8.53,0.32,0.3,28.21,9.8,35.93,0
pYglfEMYj68.jpg,0.94,15.23,0.46,21.27,0.18,0.0,23.44,10.91,27.57,0
Pyu19b9uDxM.jpg,1.33,4.73,0.63,26.51,2.91,0.12,2.09,41.23,20.45,2
pyUP952W988.jpg,0.54,1.98,0.0,36.62,0.0,0.0,8.58,19.74,32.54,7
PYvuh9PoXp4.jpg,0.01,0.52,0.0,9.12,0.14,0.0,69.11,11.58,9.52,6
Py_ZJ5q-MFo.jpg,0.0,0.0,0.0,1.44,0.0,0.0,47.81,0.0,50.75,6
pzATTm3D-30.jpg,4.89,1.49,0.0,8.88,0.57,7.06,30.02,8.01,39.08,5
pZCZT41ikYs.jpg,0.0,1.8,0.0,16.32,1.87,0.0,17.77,5.05,57.19,1
P_1aJaBTcJg.jpg,1.89,6.65,0.0,13.78,0.25,0.11,26.69,20.64,29.99,1
P_BHc5TDk1Q.jpg,0.0,0.1,0.07,34.39,0.38,0.0,3.3,45.44,16.32,2
Q-UMFEF4icE.jpg,0.0,0.0,0.0,20.38,0.83,4.22,18.62,16.78,39.17,1
Q0A1uyH0hTE.jpg,0.05,2.94,0.0,15.25,0.92,0.0,34.14,11.47,35.23,1
q0jiplnLE6A.jpg,0.11,8.33,0.0,10.36,0.01,0.21,32.55,6.21,42.22,1
q14xrmd8R6s.jpg,0.12,1.31,0.0,49.8,2.31,0.12,2.26,29.53,14.55,7
q16j0aCbC-A.jpg,3.35,9.82,5.01,11.04,1.82,1.18,13.35,30.09,24.34,2
Q1PpPdkyIUk.jpg,0.06,3.2,0.96,12.23,14.3,0.0,27.83,19.68,21.74,3
Q27RZL21368.jpg,6.61,10.15,0.31,8.45,1.08,0.01,16.99,2.58,53.82,8
Q2m3ngosX5Q.jpg,4.33,2.61,1.03,20.84,1.35,0.0,39.39,1.69,28.76,6
Q5xvaryTpXM.jpg,0.0,0.88,0.0,44.65,0.0,0.0,8.81,13.98,31.68,7
q5Y4j8oBtRY.jpg,0.07,12.87,0.0,6.94,0.0,0.13,29.29,0.04,50.66,1
q7GvJdxx8v4.jpg,3.12,2.68,0.0,37.4,1.47,0.45,8.33,17.38,29.17,7
q7QzU8Q4ocE.jpg,0.0,8.98,0.28,7.53,50.83,0.0,0.29,8.55,23.54,3
q7w7QXvUVEw.jpg,0.19,1.38,0.06,16.86,0.0,0.05,39.73,8.77,32.96,6
q86_2e-nnqE.jpg,0.0,1.87,0.0,3.03,8.3,0.0,69.6,0.06,17.14,6
Q8B47uJeLdU.jpg,0.04,7.96,10.39,11.76,0.0,0.0,13.86,11.57,44.42,4
q9KqyXi6IRM.jpg,0.0,0.0,0.0,6.83,1.8,0.1,72.86,1.56,16.85,6
QaumqNGe8Oc.jpg,0.1,9.63,0.0,22.01,15.41,0.0,16.13,14.24,22.48,3
qbISQ7JAYBU.jpg,0.68,1.26,5.64,16.42,2.25,0.0,20.04,25.82,27.89,2
QBJxmfAfphE.jpg,0.0,0.05,0.0,32.66,0.0,0.0,12.75,13.66,40.88,7
QCN_ivNr2Qk.jpg,2.56,2.12,0.8,19.72,1.76,0.0,27.74,5.02,40.28,1
QDgZloUGRe4.jpg,0.0,12.53,0.0,13.7,0.0,0.0,26.87,22.13,24.77,0
qe16IBUcZmY.jpg,0.01,0.85,0.02,17.47,0.09,0.0,18.73,17.63,45.2,1
QeaR2b2l-n8.jpg,0.27,8.9,0.0,21.63,2.12,0.03,5.52,1.38,60.15,1
QeGqPTs8kvo.jpg,0.0,5.37,9.42,23.04,0.2,0.0,8.38,8.31,45.28,4
QeKYdEWg51k.jpg,0.15,0.71,0.0,22.62,7.55,0.0,15.76,8.47,44.74,1
QeLr8WOOEfY.jpg,0.07,5.2,0.0,34.85,0.84,0.0,19.91,6.4,32.73,7
qfbf05K7iZo.jpg,0.0,4.96,0.04,24.95,0.0,0.0,18.22,11.58,40.25,1
qFcd1RYcufE.jpg,0.0,0.19,0.0,20.24,0.18,0.0,41.2,9.13,29.06,6
QflJ7MusWmU.jpg,0.0,0.01,0.0,6.44,0.0,0.0,73.38,0.63,19.54,6
qGs-DWaJS3I.jpg,0.0,0.0,0.0,23.35,0.02,0.0,34.73,1.64,40.26,1
qGwibq3JTdI.jpg,1.6,23.36,0.08,12.23,0.0,0.0,11.19,11.05,40.49,0
qIbwMzcY-Fs.jpg,0.0,1.3,0.0,40.32,0.0,0.0,20.34,9.22,28.82,7
QIi0httojvs.jpg,0.0,0.52,0.02,40.53,0.57,0.0,5.73,38.27,14.36,2
QIlHrWat8S4.jpg,4.05,6.83,0.58,12.78,1.3,0.91,25.07,2.91,45.57,1
QiVHr19_h4k.jpg,0.14,2.33,1.16,41.12,8.73,0.16,0.31,35.6,10.45,2
QJ2juErC6gw.jpg,1.2,11.52,2.41,15.95,11.78,0.11,21.29,8.45,27.29,0
QJDgbmiflgA.jpg,0.0,0.0,0.0,3.39,0.0,0.0,34.64,5.94,56.03,1
qJjZNfhWbiw.jpg,0.03,0.53,0.01,1.44,0.02,0.0,82.9,0.12,14.95,6
QJQ-iZZp2Hw.jpg,0.08,5.39,0.0,27.88,0.0,0.0,14.93,18.81,32.91,7
qKfeGCqI1Nk.jpg,4.06,11.37,0.0,24.22,0.0,0.3,20.82,20.34,18.89,0
qkZW_IqoBBo.jpg,0.0,8.0,0.0,21.28,0.0,0.0,7.93,20.94,41.85,1
ql1RNZzrs2E.jpg,1.3,1.22,0.0,45.54,0.22,0.0,6.41,17.15,28.16,7
qlIjiP0U7iA.jpg,1.31,1.03,0.82,26.55,1.05,0.12,17.12,6.05,45.95,1
qMmHIjfF4d0.jpg,0.0,0.36,0.0,24.99,0.75,0.0,13.91,27.12,32.87,2
Qn50ttkHGdQ.jpg,0.0,2.78,0.0,12.42,0.01,0.06,25.03,20.87,38.83,1
QnHMIDrlqbA.jpg,0.16,1.5,7.34,7.09,21.82,0.0,21.46,12.09,28.54,3
qNK6fd81u2I.jpg,0.98,23.36,0.0,8.73,0.0,0.0,25.86,17.64,23.43,0
Qo-Gs8w_P80.jpg,0.0,0.11,0.0,20.55,1.91,0.0,23.42,27.79,26.22,2
QO7RdQboTVg.jpg,0.15,4.03,0.1,8.36,0.9,0.0,47.51,2.07,36.88,6
qoNACuakc78.jpg,16.17,12.33,14.97,7.24,8.5,3.98,7.92,2.69,26.2,4
QPho4EUQ_OY.jpg,0.01,0.48,0.0,7.95,0.59,0.0,56.16,2.5,32.31,6
qPIzoLmZwsk.jpg,8.23,6.31,0.23,9.9,1.11,1.72,22.33,6.73,43.44,8
qPLQ2AR_Cu8.jpg,1.52,8.85,0.0,9.53,0.11,0.0,20.45,5.9,53.64,1
