VideoID,Yellow,Orange,Red,Violet,Blue,Green,Black,White,Brown,Cluster,colorfulness,brightness,saturation
FO6mvnRPbZk.jpg,0.0,5.13,0.0,10.62,1.02,0.0,57.4,4.32,21.51,6,69.36831944229152,62.39933257675178,0.5500441193580627
Foa5W5bVUEQ.jpg,8.7,11.81,0.17,12.03,0.08,0.0,21.84,4.05,41.32,8,105.45189406803433,102.68321282474727,0.5003470778465271
fOE4NCgK4DI.jpg,0.04,7.51,0.0,35.03,0.0,1.1,16.18,12.46,27.68,7,69.05209594499587,117.85391562364968,0.4095577001571655
FOKY8uJWV0k.jpg,0.0,1.65,2.78,10.51,12.35,0.02,15.63,40.74,16.32,2,83.95286912462704,139.6138107464848,0.3126342296600342
fp19JCP2pCs.jpg,0.46,2.82,0.17,7.72,1.25,7.34,11.0,46.44,22.8,2,69.31846851281368,142.3321666325848,0.39693483710289
Fpv06UACKNE.jpg,1.67,1.07,2.47,29.28,1.72,0.0,24.34,4.76,34.69,7,72.76754515607499,99.95340722651503,0.2839949131011963
fqJRKSNryFU.jpg,0.47,4.2,0.0,12.54,0.0,0.0,30.44,5.22,47.13,1,43.61513345599401,83.42884975617908,0.30268120765686035
FqxdJ7XPB7U.jpg,0.06,0.05,0.0,20.78,16.34,0.0,16.83,23.29,22.65,3,74.81512953642532,115.85829191210162,0.37925413250923157
FQXl6SFVZs8.jpg,7.02,4.4,2.96,12.27,2.96,0.42,30.6,5.22,34.15,8,101.48404493412346,88.97518146687231,0.5745221972465515
Fr9KGPq93Fw.jpg,0.83,2.49,0.0,18.57,4.53,0.0,13.54,11.85,48.19,1,60.19904832468918,106.84942764550871,0.33018749952316284
